Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
LA-115,Vernon Parish,67.9,124,2.1,65.8
LA-117,Washington Parish,67.9,120,2,65.9
LA-119,Webster Parish,66,119,2,64
LA-121,West Baton Rouge Parish,69,115,1.6,67.4
LA-123,West Carroll Parish,65.8,120,1.9,63.9
LA-125,West Feliciana Parish,68.1,114,1.5,66.6
LA-127,Winn Parish,66.5,120,1.7,64.8
ME-001,Androscoggin County,47.7,128,4.6,43.1
ME-003,Aroostook County,41.9,127,4.2,37.7
ME-005,Cumberland County,48,128,4.2,43.8
ME-007,Franklin County,42.7,128,4.3,38.4
ME-009,Hancock County,47.5,128,4.6,42.9
ME-011,Kennebec County,47.7,128,4.8,42.9
ME-013,Knox County,47.7,128,4.4,43.3
ME-015,Lincoln County,48.2,128,4.6,43.6
ME-017,Oxford County,45,128,4.6,40.4
ME-019,Penobscot County,45.6,128,4.5,41.1
ME-021,Piscataquis County,42.8,128,4.5,38.3
ME-023,Sagadahoc County,48.4,128,4.5,43.9
ME-025,Somerset County,42.9,128,4.3,38.6
ME-027,Waldo County,47.2,128,4.5,42.7
ME-029,Washington County,47,128,4.9,42.1
ME-031,York County,48.4,128,3.7,44.7
MD-001,Allegany County,52.8,108,1.5,51.3
MD-003,Anne Arundel County,58.5,124,3.1,55.4
MD-005,Baltimore County,56.3,125,3.3,53
MD-009,Calvert County,58.4,124,2.8,55.6
MD-011,Caroline County,57.4,120,2.8,54.6
MD-013,Carroll County,54.7,124,2.9,51.8
MD-015,Cecil County,56.4,125,3.1,53.3
MD-017,Charles County,58.8,123,3.1,55.7
MD-019,Dorchester County,58.8,124,3.2,55.6
MD-021,Frederick County,55.1,119,2.7,52.4
MD-023,Garrett County,49,114,1.8,47.2
MD-025,Harford County,56.1,122,2.8,53.3
MD-027,Howard County,56.1,124,3.2,52.9
MD-029,Kent County,57.3,123,2.7,54.6
MD-031,Montgomery County,56.4,122,2.9,53.5
MD-033,Prince George's County,57.8,121,2.8,55
MD-035,Queen Anne's County,57.4,122,2.7,54.7
MD-037,St. Mary's County,58.9,125,2.9,56
MD-039,Somerset County,59.5,125,3.4,56.1
MD-041,Talbot County,58,120,2.5,55.5
MD-043,Washington County,54.5,118,2.4,52.1
MD-045,Wicomico County,58.9,124,3.5,55.4
MD-047,Worcester County,59,124,3.4,55.6
MD-510,Baltimore City,58.6,125,3.8,54.8
MD-511,"Washington, D.C.",57.8,121,2.8,55
MA-001,Barnstable County,53.7,128,4.8,48.9
MA-003,Berkshire County,47.9,127,3.8,44.1
MA-005,Bristol County,53.5,128,4.5,49
MA-007,Dukes County,54,128,4.6,49.4
MA-009,Essex County,51.8,128,4.3,47.5
MA-011,Franklin County,49.4,127,4,45.4
MA-013,Hampden County,50.7,127,3.9,46.8
MA-015,Hampshire County,50.1,127,3.7,46.4
MA-017,Middlesex County,52.2,128,4.6,47.6
MA-019,Nantucket County,53.3,128,4.7,48.6
MA-021,Norfolk County,53.2,128,4.9,48.3
MA-023,Plymouth County,53.8,128,5,48.8
MA-025,Suffolk County,53.6,128,5,48.6
MA-027,Worcester County,50.6,128,4.4,46.2
MI-001,Alcona County,45.7,119,3.3,42.4
MI-003,Alger County,41.7,104,1.5,40.2
MI-005,Allegan County,49.4,107,1.7,47.7
MI-007,Alpena County,45.8,120,3.5,42.3
MI-009,Antrim County,45.9,118,3.2,42.7
MI-011,Arenac County,47.7,118,3.3,44.4
MI-013,Baraga County,40.1,109,1.9,38.2
MI-015,Barry County,48.9,108,1.9,47
MI-017,Bay County,48.8,121,3.2,45.6
MI-019,Benzie County,46.4,118,3.5,42.9
MI-021,Berrien County,50.8,114,2.3,48.5
MI-023,Branch County,49.5,109,2.1,47.4
MI-025,Calhoun County,49,110,2,47
MI-027,Cass County,50.4,119,2.5,47.9
MI-029,Charlevoix County,45.6,117,2.9,42.7
MI-031,Cheboygan County,44.7,115,2.8,41.9
MI-033,Chippewa County,41.8,112,2.2,39.6
MI-035,Clare County,46.1,113,2.8,43.3
MI-037,Clinton County,49,115,2.4,46.6
MI-039,Crawford County,44.8,117,2.9,41.9
MI-041,Delta County,42.6,101,1.6,41
MI-043,Dickinson County,41.8,112,2.3,39.5
MI-045,Eaton County,48.9,114,2.2,46.7
MI-047,Emmet County,44.8,116,2.9,41.9
MI-049,Genesee County,49.6,122,3.3,46.3
MI-051,Gladwin County,47.3,116,3,44.3
MI-053,Gogebic County,39.6,92,1.2,38.4
MI-055,Grand Traverse County,46.5,122,3.7,42.8
MI-057,Gratiot County,48.5,113,2.5,46
MI-059,Hillsdale County,49.5,121,2.5,47
MI-061,Houghton County,41.3,110,2.1,39.2
MI-063,Huron County,48.4,123,3.7,44.7
MI-065,Ingham County,49.1,117,2.7,46.4
MI-067,Ionia County,48.6,113,2.3,46.3
MI-069,Iosco County,46.7,118,3.3,43.4
MI-071,Iron County,40,110,2.1,37.9
MI-073,Isabella County,47.5,113,2.7,44.8
MI-075,Jackson County,49.3,119,2.7,46.6
MI-077,Kalamazoo County,49.4,107,1.9,47.5
MI-079,Kalkaska County,45.3,116,3.1,42.2
MI-081,Kent County,48.6,112,2.2,46.4
MI-083,Keweenaw County,41,112,2.2,38.8
MI-085,Lake County,46.1,110,2,44.1
MI-087,Lapeer County,49.4,123,3.4,46
MI-089,Leelanau County,46.5,119,3.7,42.8
MI-091,Lenawee County,50.8,123,3.1,47.7
MI-093,Livingston County,49.4,124,3.3,46.1
MI-095,Luce County,41.1,106,1.7,39.4
MI-097,Mackinac County,42.4,111,2.1,40.3
MI-099,Macomb County,51.2,124,3.7,47.5
MI-101,Manistee County,46.1,109,2.4,43.7
MI-103,Marquette County,41,112,2.1,38.9
MI-105,Mason County,46.5,111,2,44.5
MI-107,Mecosta County,46.4,111,2.2,44.2
MI-109,Menominee County,43.2,109,1.8,41.4
MI-111,Midland County,48.5,117,2.9,45.6
MI-113,Missaukee County,45.1,114,2.8,42.3
MI-115,Monroe County,52.3,125,3.6,48.7
MI-117,Montcalm County,47.6,112,2.4,45.2
MI-119,Montmorency County,45,118,3,42
MI-121,Muskegon County,49.1,121,3,46.1
MI-123,Newaygo County,47.3,112,2.3,45
MI-125,Oakland County,50,124,3.5,46.5
MI-127,Oceana County,47.6,117,2.7,44.9
MI-129,Ogemaw County,46,117,3.2,42.8
MI-131,Ontonagon County,40.8,105,1.6,39.2
MI-133,Osceola County,45.4,111,2.4,43
MI-135,Oscoda County,45.1,119,3.1,42
MI-137,Otsego County,44.4,118,3,41.4
MI-139,Ottawa County,49.5,114,2.3,47.2
MI-141,Presque Isle County,45.1,118,3,42.1
MI-143,Roscommon County,45.5,117,3.1,42.4
MI-145,Saginaw County,49.2,120,3,46.2
MI-147,St. Clair County,50.7,124,3.7,47
MI-149,St. Joseph County,50.1,113,2.2,47.9
MI-151,Sanilac County,48.9,122,3.4,45.5
MI-153,Schoolcraft County,42.1,100,1.3,40.8
MI-155,Shiawassee County,49.2,119,2.8,46.4
MI-157,Tuscola County,49,122,3.2,45.8
MI-159,Van Buren County,50,110,2.1,47.9
MI-161,Washtenaw County,50.1,124,3.3,46.8
MI-163,Wayne County,51.7,123,3.6,48.1
MI-165,Wexford County,45.4,115,2.9,42.5
MN-001,Aitkin County,39.8,91,1.3,38.5
MN-003,Anoka County,44.1,90,1,43.1
MN-005,Becker County,39.4,78,0.6,38.8
MN-007,Beltrami County,38,83,0.8,37.2
MN-009,Benton County,42.8,98,1.5,41.3
MN-011,Big Stone County,43.3,88,0.8,42.5
MN-013,Blue Earth County,45,75,0.4,44.6
MN-015,Brown County,45.4,90,1,44.4
MN-017,Carlton County,39.1,85,0.8,38.3
MN-019,Carver County,44.6,89,1,43.6
MN-021,Cass County,39.9,92,1.3,38.6
MN-023,Chippewa County,43.8,85,0.8,43
MN-025,Chisago County,43.4,88,1,42.4
MN-027,Clay County,40.3,66,0.1,40.2
MN-029,Clearwater County,38.3,76,0.6,37.7
MN-031,Cook County,36,86,0.8,35.2
MN-033,Cottonwood County,45.2,102,1.4,43.8
MN-035,Crow Wing County,41.2,100,1.6,39.6
MN-037,Dakota County,45.3,94,1.1,44.2
MN-039,Dodge County,44.1,89,1.2,42.9
MN-041,Douglas County,41.4,97,1.2,40.2
MN-043,Faribault County,45,72,0.2,44.8
MN-045,Fillmore County,44.3,81,0.7,43.6
MN-047,Freeborn County,44.7,86,0.8,43.9
MN-049,Goodhue County,44.8,91,1.1,43.7
MN-051,Grant County,42,87,0.9,41.1
MN-053,Hennepin County,44.8,95,1.3,43.5
MN-055,Houston County,45.8,90,0.9,44.9
MN-057,Hubbard County,39.3,89,1,38.3
MN-059,Isanti County,43.3,93,1.2,42.1
MN-061,Itasca County,38.4,89,1.1,37.3
MN-063,Jackson County,45.2,97,1.3,43.9
MN-065,Kanabec County,42,99,1.4,40.6
MN-067,Kandiyohi County,43,90,0.9,42.1
MN-069,Kittson County,38.3,92,1.5,36.8
MN-071,Koochiching County,37.7,91,1.2,36.5
MN-073,Lac qui Parle County,43.8,77,0.5,43.3
MN-075,Lake County,36.7,83,0.7,36
MN-077,Lake of the Woods County,37.8,95,1.5,36.3
MN-079,Le Sueur County,44.6,76,0.4,44.2
MN-081,Lincoln County,43.3,79,0.5,42.8
MN-083,Lyon County,44.3,75,0.6,43.7
MN-085,McLeod County,44.2,88,0.9,43.3
MN-087,Mahnomen County,38.7,75,0.4,38.3
MN-089,Marshall County,38.1,77,0.7,37.4
MN-091,Martin County,45.1,84,0.7,44.4
MN-093,Meeker County,43,85,0.7,42.3
MN-095,Mille Lacs County,42.1,98,1.5,40.6
MN-097,Morrison County,42,96,1.5,40.5
MN-099,Mower County,44.4,94,1.2,43.2
MN-101,Murray County,44.1,83,0.8,43.3
MN-103,Nicollet County,45,79,0.6,44.4
MN-105,Nobles County,44.8,89,0.9,43.9
MN-107,Norman County,39.5,60,-0.1,39.6
MN-109,Olmsted County,44.4,93,1.2,43.2
MN-111,Otter Tail County,40.8,87,0.9,39.9
MN-113,Pennington County,38,69,0.2,37.8
MN-115,Pine County,41.4,102,1.6,39.8
MN-117,Pipestone County,43.9,85,0.8,43.1
MN-119,Polk County,38.8,68,0.1,38.7
MN-121,Pope County,42.3,96,1.3,41
MN-123,Ramsey County,45,93,1.1,43.9
MN-125,Red Lake County,38.4,67,0,38.4
MN-127,Redwood County,44.9,85,0.8,44.1
MN-129,Renville County,44.4,87,0.8,43.6
MN-131,Rice County,44.6,86,0.8,43.8
MN-133,Rock County,45.2,91,0.9,44.3
MN-135,Roseau County,37.6,93,1.5,36.1
MN-137,St. Louis County,37.5,88,1,36.5
MN-139,Scott County,45.1,88,0.9,44.2
MN-141,Sherburne County,43.4,95,1.3,42.1
MN-143,Sibley County,44.8,85,0.9,43.9
MN-145,Stearns County,42.7,97,1.5,41.2
MN-147,Steele County,44.3,85,0.9,43.4
MN-149,Stevens County,42.6,88,1,41.6
MN-151,Swift County,43.2,90,1,42.2
MN-153,Todd County,41.5,97,1.4,40.1
MN-155,Traverse County,42.7,83,0.8,41.9
MN-157,Wabasha County,45.1,92,1.2,43.9
MN-159,Wadena County,40.5,95,1.1,39.4
MN-161,Waseca County,44.4,75,0.4,44
MN-163,Washington County,44.7,90,1.1,43.6
MN-165,Watonwan County,45.7,98,1.2,44.5
MN-167,Wilkin County,41.6,75,0.5,41.1
MN-169,Winona County,45.3,94,1.2,44.1
MN-171,Wright County,43.7,92,1.1,42.6
MN-173,Yellow Medicine County,44.2,79,0.6,43.6
MS-001,Adams County,66.8,111,1.3,65.5
MS-003,Alcorn County,61.3,109,1.3,60
MS-005,Amite County,67,115,1.7,65.3
MS-007,Attala County,64.7,123,2.1,62.6
MS-009,Benton County,61.8,113,1.5,60.3
MS-011,Bolivar County,63.9,104,1,62.9
MS-013,Calhoun County,64.2,121,2,62.2
MS-015,Carroll County,66,128,3.4,62.6
MS-017,Chickasaw County,64.5,124,2.2,62.3
MS-019,Choctaw County,64.6,125,2.5,62.1
MS-021,Claiborne County,66.5,113,1.5,65
MS-023,Clarke County,66.4,125,2.2,64.2
MS-025,Clay County,65,124,2.3,62.7
MS-027,Coahoma County,63.6,112,1.4,62.2
MS-029,Copiah County,66.3,114,1.5,64.8
MS-031,Covington County,66.4,114,1.5,64.9
MS-033,DeSoto County,63.2,115,1.6,61.6
MS-035,Forrest County,67.3,117,1.8,65.5
MS-037,Franklin County,66.7,115,1.6,65.1
MS-039,George County,67.9,121,2,65.9
MS-041,Greene County,67.1,114,1.6,65.5
MS-043,Grenada County,65.3,127,2.8,62.5
MS-045,Hancock County,68.7,127,2.2,66.5
MS-047,Harrison County,68.5,125,2.1,66.4
MS-049,Hinds County,66,110,1.4,64.6
MS-051,Holmes County,65.9,126,2.5,63.4
MS-053,Humphreys County,66.2,121,2.2,64
MS-055,Issaquena County,66,118,1.8,64.2
MS-057,Itawamba County,63.8,125,2.4,61.4
MS-059,Jackson County,68.8,126,2.3,66.5
MS-061,Jasper County,65.9,119,1.9,64
MS-063,Jefferson County,66.5,113,1.4,65.1
MS-065,Jefferson Davis County,66.5,115,1.6,64.9
MS-067,Jones County,66.4,111,1.4,65
MS-069,Kemper County,64.8,116,1.6,63.2
MS-071,Lafayette County,63.1,111,1.4,61.7
MS-073,Lamar County,67.3,119,1.8,65.5
MS-075,Lauderdale County,65.7,123,2.2,63.5
MS-077,Lawrence County,66.7,115,1.6,65.1
MS-079,Leake County,64.4,108,1.4,63
MS-081,Lee County,64.3,126,2.5,61.8
MS-083,Leflore County,66,127,2.7,63.3
MS-085,Lincoln County,66.4,115,1.6,64.8
MS-087,Lowndes County,65.2,122,2.3,62.9
MS-089,Madison County,65.3,103,1.2,64.1
MS-091,Marion County,67.4,119,1.7,65.7
MS-093,Marshall County,62.3,111,1.4,60.9
MS-095,Monroe County,64.5,122,2.1,62.4
MS-097,Montgomery County,65.3,128,3,62.3
MS-099,Neshoba County,64.2,112,1.5,62.7
MS-101,Newton County,65.2,119,1.9,63.3
MS-103,Noxubee County,65.2,121,2,63.2
MS-105,Oktibbeha County,65.2,126,2.5,62.7
MS-107,Panola County,63.5,113,1.4,62.1
MS-109,Pearl River County,68,126,2.1,65.9
MS-111,Perry County,67.1,112,1.6,65.5
MS-113,Pike County,67,115,1.7,65.3
MS-115,Pontotoc County,63.9,124,2.2,61.7
MS-117,Prentiss County,62.8,124,2.1,60.7
MS-119,Quitman County,63.9,115,1.5,62.4
MS-121,Rankin County,65.4,108,1.3,64.1
MS-123,Scott County,64.8,111,1.5,63.3
MS-125,Sharkey County,66,120,1.9,64.1
MS-127,Simpson County,65.8,112,1.4,64.4
MS-129,Smith County,65.6,115,1.5,64.1
MS-131,Stone County,67.8,125,2,65.8
MS-133,Sunflower County,65,117,1.7,63.3
MS-135,Tallahatchie County,64.8,121,2.1,62.7
MS-137,Tate County,63.2,114,1.4,61.8
MS-139,Tippah County,61.9,116,1.6,60.3
MS-141,Tishomingo County,61.9,118,1.8,60.1
MS-143,Tunica County,63.6,115,1.6,62
MS-145,Union County,63.2,122,2,61.2
MS-147,Walthall County,67.1,115,1.7,65.4
MS-149,Warren County,66.2,113,1.6,64.6
MS-151,Washington County,65.2,115,1.6,63.6
MS-153,Wayne County,66.3,111,1.5,64.8
MS-155,Webster County,64.7,126,2.6,62.1
MS-157,Wilkinson County,67.3,111,1.4,65.9
MS-159,Winston County,64.4,120,2,62.4
MS-161,Yalobusha County,64,119,1.8,62.2
MS-163,Yazoo County,65.9,115,1.6,64.3
MO-001,Adair County,52.3,99,1.2,51.1
MO-003,Andrew County,52.5,73,0.2,52.3
MO-005,Atchison County,52.4,96,0.9,51.5
MO-007,Audrain County,54.3,98,1.1,53.2
MO-009,Barry County,57.5,104,1.2,56.3
MO-011,Barton County,57.6,96,0.8,56.8
MO-013,Bates County,56.5,95,0.9,55.6
MO-015,Benton County,55.8,94,0.9,54.9
MO-017,Bollinger County,57,92,0.8,56.2
MO-019,Boone County,55.6,104,1.6,54
MO-021,Buchanan County,53.5,82,0.5,53
MO-023,Butler County,58.7,88,0.7,58
MO-025,Caldwell County,52.8,83,0.5,52.3
MO-027,Callaway County,56,110,1.8,54.2
MO-029,Camden County,57.4,117,2,55.4
MO-031,Cape Girardeau County,57.7,111,1.5,56.2
MO-033,Carroll County,53.9,92,0.6,53.3
MO-035,Carter County,57.5,108,1.3,56.2
MO-037,Cass County,55.8,103,1.6,54.2
MO-039,Cedar County,57.9,109,1.7,56.2
MO-041,Chariton County,54.2,96,0.9,53.3
MO-043,Christian County,56.6,104,1.2,55.4
MO-045,Clark County,52.2,84,0.5,51.7
MO-047,Clay County,54.9,102,1.5,53.4
MO-049,Clinton County,53.4,95,1,52.4
MO-051,Cole County,56.9,110,1.8,55.1
MO-053,Cooper County,55.6,102,1.5,54.1
MO-055,Crawford County,55.8,108,1.6,54.2
MO-057,Dade County,57.9,111,1.6,56.3
MO-059,Dallas County,56.4,105,1.3,55.1
MO-061,Daviess County,52.8,95,0.7,52.1
MO-063,DeKalb County,52.6,84,0.6,52
MO-065,Dent County,56.3,115,1.8,54.5
MO-067,Douglas County,57,109,1.7,55.3
MO-069,Dunklin County,60.2,97,1.1,59.1
MO-071,Franklin County,55.9,107,1.6,54.3
MO-073,Gasconade County,55.7,106,1.5,54.2
MO-075,Gentry County,52.4,96,1.1,51.3
MO-077,Greene County,56.8,106,1.5,55.3
MO-079,Grundy County,52.6,91,0.5,52.1
MO-081,Harrison County,52.1,98,1.2,50.9
MO-083,Henry County,56.1,94,0.8,55.3
MO-085,Hickory County,56.5,99,1.1,55.4
MO-087,Holt County,52.9,84,0.5,52.4
MO-089,Howard County,55.2,102,1.4,53.8
MO-091,Howell County,58.1,126,2.7,55.4
MO-093,Iron County,55.4,101,1.1,54.3
MO-095,Jackson County,55.4,104,1.5,53.9
MO-097,Jasper County,58.4,107,1.5,56.9
MO-099,Jefferson County,57,110,1.9,55.1
MO-101,Johnson County,55.5,100,1.5,54
MO-103,Knox County,52.3,97,0.8,51.5
MO-105,Laclede County,56.9,113,1.8,55.1
MO-107,Lafayette County,54.9,98,1.3,53.6
MO-109,Lawrence County,57.3,104,1.3,56
MO-111,Lewis County,52.5,73,0.3,52.2
MO-113,Lincoln County,55.1,106,1.5,53.6
MO-115,Linn County,52.9,86,0.4,52.5
MO-117,Livingston County,53,75,0.2,52.8
MO-119,McDonald County,58.9,111,1.6,57.3
MO-121,Macon County,53,96,0.9,52.1
MO-123,Madison County,55.8,94,0.7,55.1
MO-125,Maries County,56.9,113,1.9,55
MO-127,Marion County,53.4,89,0.7,52.7
MO-129,Mercer County,51.4,81,0.4,51
MO-131,Miller County,57.5,118,2.2,55.3
MO-133,Mississippi County,59.4,114,1.6,57.8
MO-135,Moniteau County,56.2,107,1.7,54.5
MO-137,Monroe County,53.4,81,0.6,52.8
MO-139,Montgomery County,54.9,100,1.3,53.6
MO-141,Morgan County,56,106,1.6,54.4
MO-143,New Madrid County,59.7,103,1.2,58.5
MO-145,Newton County,58.8,117,1.9,56.9
MO-147,Nodaway County,52,98,1,51
MO-149,Oregon County,58.5,123,2.4,56.1
MO-151,Osage County,56.7,110,1.8,54.9
MO-153,Ozark County,58.1,117,1.9,56.2
MO-155,Pemiscot County,60.7,108,1.5,59.2
MO-157,Perry County,56.6,104,1.2,55.4
MO-159,Pettis County,55.2,96,1,54.2
MO-161,Phelps County,57,114,1.9,55.1
MO-163,Pike County,54.2,100,1.1,53.1
MO-165,Platte County,55.1,103,1.6,53.5
MO-167,Polk County,57.2,110,1.7,55.5
MO-169,Pulaski County,57.7,122,2.4,55.3
MO-171,Putnam County,51.2,80,0.3,50.9
MO-173,Ralls County,54,98,1,53
MO-175,Randolph County,54,97,1,53
MO-177,Ray County,54,95,1,53
MO-179,Reynolds County,56.1,106,1.3,54.8
MO-181,Ripley County,58.5,107,1.4,57.1
MO-183,St. Charles County,56.5,109,1.8,54.7
MO-185,St. Clair County,56.7,92,0.7,56
MO-186,Ste. Genevieve County,56.3,102,1.1,55.2
MO-187,St. Francois County,55.6,101,1.1,54.5
MO-189,St. Louis County,57,110,1.8,55.2
MO-195,Saline County,55,98,1.2,53.8
MO-197,Schuyler County,51.7,96,1,50.7
MO-199,Scotland County,52,97,1,51
MO-201,Scott County,58.9,113,1.6,57.3
MO-203,Shannon County,57.4,118,2.1,55.3
MO-205,Shelby County,52.6,84,0.4,52.2
MO-207,Stoddard County,58.8,90,0.9,57.9
MO-209,Stone County,57.4,101,1.1,56.3
MO-211,Sullivan County,51.9,85,0.4,51.5
MO-213,Taney County,58.1,111,1.5,56.6
MO-215,Texas County,56.8,112,1.9,54.9
MO-217,Vernon County,57.1,93,0.6,56.5
MO-219,Warren County,55.4,107,1.7,53.7
MO-221,Washington County,55.8,109,1.5,54.3
MO-223,Wayne County,56.9,84,0.6,56.3
MO-225,Webster County,55.9,108,1.4,54.5
MO-227,Worth County,51.7,98,1.3,50.4
MO-229,Wright County,56.4,108,1.6,54.8
MO-510,St. Louis City,57.2,108,1.7,55.5
MT-001,Beaverhead County,37.6,89,0.8,36.8
MT-003,Big Horn County,44.5,72,0.5,44
MT-005,Blaine County,42.3,90,1.1,41.2
MT-007,Broadwater County,42.1,70,0.4,41.7
MT-009,Carbon County,42.3,85,1,41.3
MT-011,Carter County,43.8,84,1,42.8
MT-013,Cascade County,42.7,73,0.5,42.2
MT-015,Chouteau County,44.2,92,1.4,42.8
MT-017,Custer County,44.8,80,0.8,44
MT-019,Daniels County,39.1,82,1,38.1
MT-021,Dawson County,42.7,76,0.7,42
MT-023,Deer Lodge County,37.9,92,1.1,36.8
MT-025,Fallon County,42.9,70,0.3,42.6
MT-027,Fergus County,43.5,74,0.6,42.9
MT-029,Flathead County,40,95,1.3,38.7
MT-031,Gallatin County,39.2,79,0.6,38.6
MT-033,Garfield County,44.1,89,1.2,42.9
MT-035,Glacier County,40,107,2,38
MT-037,Golden Valley County,43.9,71,0.3,43.6
MT-039,Granite County,39.3,101,1.4,37.9
MT-041,Hill County,41.5,86,1.1,40.4
MT-043,Jefferson County,40.9,91,1.2,39.7
MT-045,Judith Basin County,41.4,81,0.7,40.7
MT-047,Lake County,43.4,92,1.1,42.3
MT-049,Lewis and Clark County,40.7,88,1,39.7
MT-051,Liberty County,41.9,92,1.5,40.4
MT-053,Lincoln County,41.8,100,1.5,40.3
MT-055,McCone County,42.5,80,0.9,41.6
MT-057,Madison County,39.2,81,0.6,38.6
MT-059,Meagher County,39.5,89,1,38.5
MT-061,Mineral County,42,90,0.8,41.2
MT-063,Missoula County,41.3,86,1,40.3
MT-065,Musselshell County,44.9,63,0.2,44.7
MT-067,Park County,38.9,92,1.1,37.8
MT-069,Petroleum County,45.5,79,0.7,44.8
MT-071,Phillips County,42.9,83,1.1,41.8
MT-073,Pondera County,42,99,1.7,40.3
MT-075,Powder River County,45.2,82,0.9,44.3
MT-077,Powell County,39.5,94,1.2,38.3
MT-079,Prairie County,43.6,75,0.6,43
MT-081,Ravalli County,40.3,90,1,39.3
MT-083,Richland County,42,79,0.7,41.3
MT-085,Roosevelt County,41,81,1,40
MT-087,Rosebud County,44.6,73,0.6,44
MT-089,Sanders County,42.3,70,0.2,42.1
MT-091,Sheridan County,39.7,86,1.1,38.6
MT-093,Silver Bow County,39.5,93,1.2,38.3
MT-095,Stillwater County,42.8,64,0.2,42.6
MT-097,Sweet Grass County,42.2,75,0.7,41.5
MT-099,Teton County,41.7,92,1.4,40.3
MT-101,Toole County,42.4,99,1.8,40.6
MT-103,Treasure County,45,72,0.4,44.6
MT-105,Valley County,41.2,88,1.1,40.1
MT-107,Wheatland County,42.3,71,0.5,41.8
MT-109,Wibaux County,42.6,72,0.3,42.3
MT-111,Yellowstone County,45.6,70,0.3,45.3
NE-001,Adams County,51.5,102,1.4,50.1
NE-003,Antelope County,48.8,94,1.1,47.7
NE-005,Arthur County,48.7,98,1.4,47.3
NE-007,Banner County,47.8,95,1.1,46.7
NE-009,Blaine County,48.8,78,0.6,48.2
NE-011,Boone County,49.6,103,1.7,47.9
NE-013,Box Butte County,46.8,85,0.7,46.1
NE-015,Boyd County,48.5,79,0.7,47.8
NE-017,Brown County,48.2,78,0.6,47.6
NE-019,Buffalo County,50.9,104,1.6,49.3
NE-021,Burt County,50.1,100,1.6,48.5
NE-023,Butler County,50.2,88,0.9,49.3
NE-025,Cass County,51.6,95,1.1,50.5
NE-027,Cedar County,48,85,0.7,47.3
NE-029,Chase County,51.3,104,1.5,49.8
NE-031,Cherry County,47.8,94,1.3,46.5
NE-033,Cheyenne County,48.4,86,0.8,47.6
NE-035,Clay County,51.6,100,1.3,50.3
NE-037,Colfax County,50.6,104,1.8,48.8
NE-039,Cuming County,49.6,100,1.3,48.3
NE-041,Custer County,49.4,95,1.2,48.2
NE-043,Dakota County,48.6,88,0.9,47.7
NE-045,Dawes County,47.6,86,0.9,46.7
NE-047,Dawson County,50.5,95,1,49.5
NE-049,Deuel County,49.4,84,0.7,48.7
NE-051,Dixon County,47.9,78,0.5,47.4
NE-053,Dodge County,50.8,104,1.7,49.1
NE-055,Douglas County,51.4,99,1.5,49.9
NE-057,Dundy County,51.6,90,1,50.6
NE-059,Fillmore County,51.6,90,1.1,50.5
NE-061,Franklin County,52.1,97,1.1,51
NE-063,Frontier County,51.4,101,1.3,50.1
NE-065,Furnas County,52.1,89,0.9,51.2
NE-067,Gage County,52.3,90,1,51.3
NE-069,Garden County,48.3,92,1.2,47.1
NE-071,Garfield County,48.4,88,1.1,47.3
NE-073,Gosper County,51.1,88,0.8,50.3
NE-075,Grant County,47.5,91,1.2,46.3
NE-077,Greeley County,49.3,96,1.3,48
NE-079,Hall County,51.4,105,1.8,49.6
NE-081,Hamilton County,51.7,105,1.8,49.9
NE-083,Harlan County,52.3,92,1,51.3
NE-085,Hayes County,51.1,94,1.2,49.9
NE-087,Hitchcock County,52,90,1,51
NE-089,Holt County,48.1,85,0.8,47.3
NE-091,Hooker County,47.8,78,0.5,47.3
NE-093,Howard County,50.6,103,1.5,49.1
NE-095,Jefferson County,52.6,96,1.4,51.2
NE-097,Johnson County,52,87,0.7,51.3
NE-099,Kearney County,51.3,101,1.3,50
NE-101,Keith County,49.9,89,1,48.9
NE-103,Keya Paha County,48.2,89,1.1,47.1
NE-105,Kimball County,47.2,92,1,46.2
NE-107,Knox County,48.5,85,0.8,47.7
NE-109,Lancaster County,51.9,97,1.4,50.5
NE-111,Lincoln County,50.1,95,1.1,49
NE-113,Logan County,48.9,86,0.8,48.1
NE-115,Loup County,48.6,87,1,47.6
NE-117,McPherson County,48.6,87,0.9,47.7
NE-119,Madison County,49.7,102,1.5,48.2
NE-121,Merrick County,51.5,108,2,49.5
NE-123,Morrill County,48.4,91,1.1,47.3
NE-125,Nance County,50.7,104,1.9,48.8
NE-127,Nemaha County,52.6,92,0.8,51.8
NE-129,Nuckolls County,52.1,97,1.2,50.9
NE-131,Otoe County,51.9,91,0.8,51.1
NE-133,Pawnee County,52.2,84,0.6,51.6
NE-135,Perkins County,50.3,94,1.2,49.1
NE-137,Phelps County,51.2,98,1.1,50.1
NE-139,Pierce County,48.7,95,1.1,47.6
NE-141,Platte County,50.4,103,1.8,48.6
NE-143,Polk County,51.1,101,1.6,49.5
NE-145,Red Willow County,52.4,105,1.5,50.9
NE-147,Richardson County,53.1,97,1,52.1
NE-149,Rock County,47.8,81,0.7,47.1
NE-151,Saline County,52.1,96,1.4,50.7
NE-153,Sarpy County,51.6,98,1.4,50.2
NE-155,Saunders County,51.3,99,1.5,49.8
NE-157,Scotts Bluff County,48.6,92,1.2,47.4
NE-159,Seward County,51.2,92,1,50.2
NE-161,Sheridan County,46.9,91,1,45.9
NE-163,Sherman County,50,100,1.4,48.6
